2019-11-27 16:01:18.986 +02:00 [INF] Application starting up!
2019-11-27 16:01:31.803 +02:00 [WRN] Failed to determine the https port for redirect.
2019-11-27 18:34:03.701 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7101 ms
2019-11-27 18:34:04.826 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=e998fa93-56fb-464e-b405-56625d9efde2 responded 200 in 10.5007 ms
2019-11-27 18:34:06.118 +02:00 [INF] Status of email with id e998fa93-56fb-464e-b405-56625d9efde2 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:34:06. From status: NotReviewed to status: New.
2019-11-27 18:34:06.132 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=e998fa93-56fb-464e-b405-56625d9efde2&status=New responded 200 in 18.4662 ms
2019-11-27 18:34:06.234 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 82.4815 ms
2019-11-27 18:34:06.244 +02:00 [INF] HTTP GET /notification?id=2x6auPy9w3gQNWfWil8hbQ responded 101 in 2724.7501 ms
2019-11-27 18:34:06.645 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6104 ms
2019-11-27 18:34:06.986 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3029 ms
2019-11-27 18:34:06.997 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.8946 ms
2019-11-27 18:34:07.615 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 34.454 ms
2019-11-27 18:34:07.625 +02:00 [INF] HTTP GET /notification?id=4U2WnkCIrE9jO9Ed4U6SYQ responded 101 in 858.7041 ms
2019-11-27 18:34:07.958 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5411 ms
2019-11-27 18:34:08.228 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4739 ms
2019-11-27 18:34:08.237 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.8703 ms
2019-11-27 18:34:09.343 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=ec2244f5-53c0-4aaf-9147-e48caf91cf57 responded 200 in 11.4005 ms
2019-11-27 18:34:10.753 +02:00 [INF] Status of email with id ec2244f5-53c0-4aaf-9147-e48caf91cf57 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:34:10. From status: NotReviewed to status: New.
2019-11-27 18:34:10.771 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=ec2244f5-53c0-4aaf-9147-e48caf91cf57&status=New responded 200 in 31.0695 ms
2019-11-27 18:34:10.888 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 85.0547 ms
2019-11-27 18:34:10.904 +02:00 [INF] HTTP GET /notification?id=GjBR2WJEL2vThxWet6vJ-g responded 101 in 2915.2589 ms
2019-11-27 18:34:11.283 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6486 ms
2019-11-27 18:34:11.685 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 1.5679 ms
2019-11-27 18:34:11.700 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.4155 ms
2019-11-27 18:40:10.212 +02:00 [INF] HTTP GET / responded 302 in 3.581 ms
2019-11-27 18:40:10.305 +02:00 [INF] HTTP GET /Home/Dashboard responded 200 in 81.0683 ms
2019-11-27 18:40:10.317 +02:00 [INF] HTTP GET /notification?id=O7k6XDXlcuRMV6xbjSL9uw responded 101 in 358838.0767 ms
2019-11-27 18:40:10.607 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.7014 ms
2019-11-27 18:40:10.767 +02:00 [INF] HTTP GET /Home/images/icons/favicon.ico responded 302 in 0.4511 ms
2019-11-27 18:40:10.776 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5624 ms
2019-11-27 18:41:40.879 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 108.6796 ms
2019-11-27 18:41:40.891 +02:00 [INF] HTTP GET /notification?id=lmY2v-C4lDAkzIpTZERTTA responded 101 in 90248.9454 ms
2019-11-27 18:41:41.435 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5473 ms
2019-11-27 18:41:41.730 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4136 ms
2019-11-27 18:41:41.740 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.664 ms
2019-11-27 18:41:46.623 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=InvalidApplication responded 200 in 15.4257 ms
2019-11-27 18:41:46.635 +02:00 [INF] HTTP GET /notification?id=51fz-3KIP_RHC4wCEZDSRw responded 101 in 5076.9825 ms
2019-11-27 18:41:46.854 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4418 ms
2019-11-27 18:41:46.988 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5905 ms
2019-11-27 18:41:47.003 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 4.8737 ms
2019-11-27 18:41:50.653 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 30.9322 ms
2019-11-27 18:41:50.665 +02:00 [INF] HTTP GET /notification?id=31Bwzyl1L1bJM36hGj0uzA responded 101 in 3793.0768 ms
2019-11-27 18:41:50.953 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6095 ms
2019-11-27 18:41:51.355 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.705 ms
2019-11-27 18:41:51.366 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6865 ms
2019-11-27 18:42:01.130 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 44.3297 ms
2019-11-27 18:42:01.143 +02:00 [INF] HTTP GET /notification?id=ZQUzSL52BBulBtYNRUEoMQ responded 101 in 10163.7676 ms
2019-11-27 18:42:01.734 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 1.4771 ms
2019-11-27 18:42:01.985 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4266 ms
2019-11-27 18:42:02.011 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 6.8424 ms
2019-11-27 18:42:02.094 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=InvalidApplication responded 200 in 28.2291 ms
2019-11-27 18:42:02.126 +02:00 [INF] HTTP GET /notification?id=Y_2Yk8PJ4HlDPkjlbCDHNA responded 101 in 357.7979 ms
2019-11-27 18:42:02.428 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4804 ms
2019-11-27 18:42:02.618 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3709 ms
2019-11-27 18:42:02.629 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.8478 ms
2019-11-27 18:42:05.992 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 33.2032 ms
2019-11-27 18:42:06.002 +02:00 [INF] HTTP GET /notification?id=wXpp2cKNmNDfcxYlRskzNQ responded 101 in 3484.29 ms
2019-11-27 18:42:06.298 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.7561 ms
2019-11-27 18:42:06.447 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4174 ms
2019-11-27 18:42:06.464 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.8882 ms
2019-11-27 18:42:08.611 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 73.9061 ms
2019-11-27 18:42:08.621 +02:00 [INF] HTTP GET /notification?id=dPrXL4EzrYz6-0TjEWUWZw responded 101 in 2307.601 ms
2019-11-27 18:42:08.998 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5475 ms
2019-11-27 18:42:09.272 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5634 ms
2019-11-27 18:42:09.283 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5314 ms
2019-11-27 18:42:11.739 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Open responded 200 in 53.7837 ms
2019-11-27 18:42:11.752 +02:00 [INF] HTTP GET /notification?id=JZ2dqWLPycN6e4nlb3y6lA responded 101 in 2608.2252 ms
2019-11-27 18:42:12.155 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.9094 ms
2019-11-27 18:42:12.379 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4128 ms
2019-11-27 18:42:12.391 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6977 ms
2019-11-27 18:42:19.323 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=Closed responded 200 in 42.5618 ms
2019-11-27 18:42:19.335 +02:00 [INF] HTTP GET /notification?id=EpQJ590LEbFindsFNoZoAQ responded 101 in 7025.6226 ms
2019-11-27 18:42:19.656 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4109 ms
2019-11-27 18:42:19.820 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.646 ms
2019-11-27 18:42:19.841 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.9349 ms
2019-11-27 18:43:02.838 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 107.4214 ms
2019-11-27 18:43:02.847 +02:00 [INF] HTTP GET /notification?id=vusZqPCodY1LdaN6bEZm4A responded 101 in 43175.9101 ms
2019-11-27 18:43:03.323 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.7465 ms
2019-11-27 18:43:03.623 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.33 ms
2019-11-27 18:43:03.640 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6255 ms
2019-11-27 18:43:04.729 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 31.2525 ms
2019-11-27 18:43:04.741 +02:00 [INF] HTTP GET /notification?id=U2IUTjMy3IXj6jatF2D2gg responded 101 in 1267.5416 ms
2019-11-27 18:43:05.036 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5003 ms
2019-11-27 18:43:05.176 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4615 ms
2019-11-27 18:43:05.199 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7827 ms
2019-11-27 18:43:06.988 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 70.3441 ms
2019-11-27 18:43:06.997 +02:00 [INF] HTTP GET /notification?id=OndEqJlSDoIhweraQIOtUA responded 101 in 1948.4433 ms
2019-11-27 18:43:07.357 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 2.6706 ms
2019-11-27 18:43:07.629 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3237 ms
2019-11-27 18:43:07.649 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.824 ms
2019-11-27 18:43:11.523 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 33.4865 ms
2019-11-27 18:43:11.533 +02:00 [INF] HTTP GET /notification?id=-PLeLKPqfGDmuoRY81q2oA responded 101 in 4066.4204 ms
2019-11-27 18:43:11.832 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5721 ms
2019-11-27 18:43:11.983 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3751 ms
2019-11-27 18:43:12.009 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.8519 ms
2019-11-27 18:43:13.261 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=dbaa1d9b-1e29-4dc7-81d8-7653760dee1b responded 200 in 15.9927 ms
2019-11-27 18:43:17.187 +02:00 [INF] Status of email with id dbaa1d9b-1e29-4dc7-81d8-7653760dee1b has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:43:17. From status: NotReviewed to status: New.
2019-11-27 18:43:17.207 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=dbaa1d9b-1e29-4dc7-81d8-7653760dee1b&status=New responded 200 in 28.0011 ms
2019-11-27 18:43:17.331 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 100.0981 ms
2019-11-27 18:43:17.341 +02:00 [INF] HTTP GET /notification?id=Jl7FZGggCGvjoCQe2-hN5Q responded 101 in 5410.7531 ms
2019-11-27 18:43:17.732 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6257 ms
2019-11-27 18:43:17.982 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3601 ms
2019-11-27 18:43:18.016 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.9188 ms
2019-11-27 18:43:18.872 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 35.331 ms
2019-11-27 18:43:18.885 +02:00 [INF] HTTP GET /notification?id=gn-M3ZSmTF3jPCpJmHN53w responded 101 in 1034.7362 ms
2019-11-27 18:43:19.192 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5794 ms
2019-11-27 18:43:19.347 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.6366 ms
2019-11-27 18:43:19.376 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7804 ms
2019-11-27 18:43:20.401 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=f242a5cd-4363-4380-8c03-738951e2aa6d responded 200 in 9.5426 ms
2019-11-27 18:43:22.441 +02:00 [INF] Status of email with id f242a5cd-4363-4380-8c03-738951e2aa6d has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:43:22. From status: NotReviewed to status: New.
2019-11-27 18:43:22.456 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=f242a5cd-4363-4380-8c03-738951e2aa6d&status=New responded 200 in 23.0758 ms
2019-11-27 18:43:22.595 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 109.8528 ms
2019-11-27 18:43:22.606 +02:00 [INF] HTTP GET /notification?id=UrUiEk8uQgPJpnGLbMxQVA responded 101 in 3392.5846 ms
2019-11-27 18:43:23.189 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.3866 ms
2019-11-27 18:43:23.523 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.458 ms
2019-11-27 18:43:23.537 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 2.8073 ms
2019-11-27 18:43:23.891 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 35.1643 ms
2019-11-27 18:43:23.908 +02:00 [INF] HTTP GET /notification?id=q3uu_nyostsl2v0hHL_OGw responded 101 in 578.2072 ms
2019-11-27 18:43:24.300 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6793 ms
2019-11-27 18:43:24.462 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.388 ms
2019-11-27 18:43:24.472 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5654 ms
2019-11-27 18:43:25.499 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=ec6c7f5b-d4fe-4c7e-9102-4c540a7143c9 responded 200 in 10.3717 ms
2019-11-27 18:43:27.209 +02:00 [INF] Status of email with id ec6c7f5b-d4fe-4c7e-9102-4c540a7143c9 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:43:27. From status: NotReviewed to status: New.
2019-11-27 18:43:27.224 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=ec6c7f5b-d4fe-4c7e-9102-4c540a7143c9&status=New responded 200 in 18.9074 ms
2019-11-27 18:43:27.337 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 85.4118 ms
2019-11-27 18:43:27.345 +02:00 [INF] HTTP GET /notification?id=jbXgTvKlGTBJeYyDyNooww responded 101 in 3023.2313 ms
2019-11-27 18:43:27.770 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5074 ms
2019-11-27 18:43:28.059 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3949 ms
2019-11-27 18:43:28.088 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.6134 ms
2019-11-27 18:43:31.065 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 34.5492 ms
2019-11-27 18:43:31.077 +02:00 [INF] HTTP GET /notification?id=Cd5WhlFsOkG8vFgCdt2Jgw responded 101 in 3187.7339 ms
2019-11-27 18:43:31.386 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4843 ms
2019-11-27 18:43:31.527 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4457 ms
2019-11-27 18:43:31.537 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7972 ms
2019-11-27 18:43:33.454 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=f51c314b-6378-45c5-a17c-e5d9e66de460 responded 200 in 13.4725 ms
2019-11-27 18:43:35.259 +02:00 [INF] Status of email with id f51c314b-6378-45c5-a17c-e5d9e66de460 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:43:35. From status: NotReviewed to status: New.
2019-11-27 18:43:35.278 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=f51c314b-6378-45c5-a17c-e5d9e66de460&status=New responded 200 in 27.3958 ms
2019-11-27 18:43:35.405 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 103.3283 ms
2019-11-27 18:43:35.428 +02:00 [INF] HTTP GET /notification?id=p5hEqFlh-UHiyImi5xInDg responded 101 in 4028.9624 ms
2019-11-27 18:43:36.184 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.7911 ms
2019-11-27 18:43:36.556 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4929 ms
2019-11-27 18:43:36.568 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7058 ms
2019-11-27 18:45:52.543 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 85.3192 ms
2019-11-27 18:45:52.556 +02:00 [INF] HTTP GET /notification?id=7mAA2dB23PJ8Qzeiqfr8Zg responded 101 in 136190.1839 ms
2019-11-27 18:45:53.296 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5336 ms
2019-11-27 18:45:53.687 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4369 ms
2019-11-27 18:45:53.711 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.8185 ms
2019-11-27 18:45:56.241 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=ecb67a73-ba77-4ed5-8165-e0ee9cf5c15b responded 200 in 16.3111 ms
2019-11-27 18:46:00.693 +02:00 [INF] Status of email with id ecb67a73-ba77-4ed5-8165-e0ee9cf5c15b has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:46:00. From status: NotReviewed to status: New.
2019-11-27 18:46:00.705 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=ecb67a73-ba77-4ed5-8165-e0ee9cf5c15b&status=New responded 200 in 20.9594 ms
2019-11-27 18:46:00.845 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 104.2504 ms
2019-11-27 18:46:00.861 +02:00 [INF] HTTP GET /notification?id=84xiaczU67Q39F6C9Yo0vA responded 101 in 7511.2353 ms
2019-11-27 18:46:01.509 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5178 ms
2019-11-27 18:46:01.818 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.397 ms
2019-11-27 18:46:01.833 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7656 ms
2019-11-27 18:46:06.444 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 32.775 ms
2019-11-27 18:46:06.458 +02:00 [INF] HTTP GET /notification?id=mD80g_2_MTIUMHicuLF11g responded 101 in 4811.8692 ms
2019-11-27 18:46:06.839 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4057 ms
2019-11-27 18:46:06.988 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4467 ms
2019-11-27 18:46:07.011 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.8326 ms
2019-11-27 18:46:09.673 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=de810cb7-87b7-4047-b448-2f19cc3a8e4c responded 200 in 10.2525 ms
2019-11-27 18:46:11.352 +02:00 [INF] Status of email with id de810cb7-87b7-4047-b448-2f19cc3a8e4c has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:46:11. From status: NotReviewed to status: New.
2019-11-27 18:46:11.363 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=de810cb7-87b7-4047-b448-2f19cc3a8e4c&status=New responded 200 in 15.1559 ms
2019-11-27 18:46:11.489 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 100.6792 ms
2019-11-27 18:46:11.495 +02:00 [INF] HTTP GET /notification?id=C7cID8uDTW1rDdi9sO6hbA responded 101 in 4636.1103 ms
2019-11-27 18:46:12.031 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4133 ms
2019-11-27 18:46:12.252 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 1.3789 ms
2019-11-27 18:46:12.263 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6856 ms
2019-11-27 18:46:13.053 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 25.9774 ms
2019-11-27 18:46:13.063 +02:00 [INF] HTTP GET /notification?id=oZCA-LPK0fwMLZSjXwSC-g responded 101 in 918.2796 ms
2019-11-27 18:46:13.357 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4353 ms
2019-11-27 18:46:13.491 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3724 ms
2019-11-27 18:46:13.504 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6622 ms
2019-11-27 18:46:14.517 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=f22b1ae8-7a65-427a-838c-0b159bc8a90f responded 200 in 9.8905 ms
2019-11-27 18:46:15.974 +02:00 [INF] Status of email with id f22b1ae8-7a65-427a-838c-0b159bc8a90f has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:46:15. From status: NotReviewed to status: New.
2019-11-27 18:46:15.985 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=f22b1ae8-7a65-427a-838c-0b159bc8a90f&status=New responded 200 in 14.7331 ms
2019-11-27 18:46:16.105 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 93.5917 ms
2019-11-27 18:46:16.116 +02:00 [INF] HTTP GET /notification?id=MhvDh8V0331zlxSNjU-OFw responded 101 in 2744.0386 ms
2019-11-27 18:46:16.618 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4499 ms
2019-11-27 18:46:17.073 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5802 ms
2019-11-27 18:46:17.085 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5872 ms
2019-11-27 18:46:45.178 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 28.3775 ms
2019-11-27 18:46:45.191 +02:00 [INF] HTTP GET /notification?id=UXMw3ZFErYXaWuE5BZB7Qw responded 101 in 28456.149 ms
2019-11-27 18:46:45.568 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4757 ms
2019-11-27 18:46:45.747 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4118 ms
2019-11-27 18:46:45.756 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7384 ms
2019-11-27 18:46:47.768 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=ec539e7e-d357-4640-90df-acd6bad222e5 responded 200 in 10.8177 ms
2019-11-27 18:46:51.429 +02:00 [INF] Status of email with id ec539e7e-d357-4640-90df-acd6bad222e5 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 18:46:51. From status: NotReviewed to status: New.
2019-11-27 18:46:51.441 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=ec539e7e-d357-4640-90df-acd6bad222e5&status=New responded 200 in 24.335 ms
2019-11-27 18:46:51.603 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 133.1744 ms
2019-11-27 18:46:51.621 +02:00 [INF] HTTP GET /notification?id=Or42iaBb7zgSHl8VJ5vHPw responded 101 in 6024.8689 ms
2019-11-27 18:46:52.285 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 2.0123 ms
2019-11-27 18:46:52.605 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5 ms
2019-11-27 18:46:52.619 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 2.1327 ms
2019-11-27 18:46:52.774 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 129.061 ms
2019-11-27 18:46:52.790 +02:00 [INF] HTTP GET /notification?id=jvjO6AFHMrmPScR0nuMRLw responded 101 in 351.889 ms
2019-11-27 18:46:53.495 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6976 ms
2019-11-27 18:46:53.872 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4487 ms
2019-11-27 18:46:53.903 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7966 ms
2019-11-27 18:47:41.428 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 98.3721 ms
2019-11-27 18:47:41.436 +02:00 [INF] HTTP GET /notification?id=IJ0XgQjNPsA-Pg11IOtObg responded 101 in 47755.6096 ms
2019-11-27 18:47:42.015 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5164 ms
2019-11-27 18:47:42.365 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4371 ms
2019-11-27 18:47:42.377 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.4345 ms
2019-11-27 18:47:42.989 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 25.2722 ms
2019-11-27 18:47:43.000 +02:00 [INF] HTTP GET /notification?id=C6_uhWwH-oZlmYeUK0iIkw responded 101 in 872.2133 ms
2019-11-27 18:47:43.260 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4308 ms
2019-11-27 18:47:43.478 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.2987 ms
2019-11-27 18:47:43.487 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.9899 ms
